attack,run,sample_id,source,label,prediction,score,text
min_k,1,canary_1,canary,1,1,3.849451184272766,CANARY_SEQUENCE_1_TOKEN_140424_KEY_5687
min_k,1,canary_22,canary,1,1,4.236572027206421,CANARY_SEQUENCE_22_TOKEN_599288_KEY_3045
min_k,1,member_116,train,1,0,8.961562914726061,"The film is often credited with making Amitabh Bachchan a "" superstar "" , two years after he became a star with Zanjeer ( 1973 ) . Some of the supporting actors remained etched in public memory as the characters they played in Sholay ; for example , Mac Mohan continued to be referred to as "" Sambha "" , even though his character had just one line . Major and minor characters continue to be used in commercials , promos , films and sitcoms . Amjad Khan acted in many villainous roles later in his career . He also played Gabbar Singh again in the 1991 spoof Ramgarh Ke Sholay , and reprised the role in commercials . The British Film Institute in 2002 wrote that fear of Gabbar Singh "" is still invoked by mothers to put their children to sleep "" . The 2012 film Gabbar Singh , named after the character , became the highest grossing Telugu film up to that point . Comedian Jagdeep , who played Soorma Bhopali in the film , attempted to use his Sholay success to create a spinoff . He directed and played the lead role in the 1988 film Soorma Bhopali , in which Dharmendra and Bachchan had cameos ."
min_k,1,nonmember_41,test,0,0,11.539809544881185,"About two thirds of Du Fu 's 1500 extant works are in this form , and he is generally considered to be its leading exponent . His best lǜshi use the parallelisms required by the form to add expressive content rather than as mere technical restrictions . Hawkes comments that , "" it is amazing that Tu Fu is able to use so immensely stylized a form in so natural a manner "" ."
min_k,1,member_22,train,1,1,7.331795126597086,"In May 1944 , Nos. 1 , 18 and 31 Squadrons attacked Japanese positions in Timor , while No. 2 Squadron was withdrawn from combat to re @-@ equip with Mitchells . No. 79 Wing 's light and medium bombers suffered from a lack of suitable targets as they had few airfields in forward areas from which to refuel . No. 2 Squadron returned to operations with Mitchells in June . That month , No. 18 Squadron flew 149 sorties , damaging Japanese airfields and shipping in the Timor area , but lost its commanding officer to anti @-@ aircraft fire during a raid ."
min_k,1,member_1,train,1,0,9.330485820770264,"The font in St Andrew 's Church , South Croydon"
min_k,1,member_103,train,1,1,8.14649729375486,"Some other historians attribute the construction to the Kalachuris ( late 5th to 6th century ) , who may have had a feudal relationship with the Konkan Mauryas . In an era where polytheism was prevalent , the Elephanta main cave dedicates the monotheism of the Pashupata Shaivism sect , a sect to which Kalachuris as well as Konkan Mauryas belonged ."
min_k,1,nonmember_75,test,0,0,14.417480627695719,= = Plot summary = =
min_k,1,nonmember_83,test,0,0,9.095010102963915,"On the morning of September 1 the 1st and 2nd Regiments of the NK 9th Division , in their first offensive of the war , stood only a few miles short of Yongsan after a successful river crossing and penetration of the American line . The 3rd Regiment had been left at Inch 'on , but division commander Major General Pak Kyo Sam felt the chances of capturing Yongsan were strong ."
min_k,1,nonmember_131,test,0,0,8.740124543507894,= = = Return to Manchester United = = =
min_k,1,member_79,train,1,1,8.147651640574137,""" An obligation to be vigilant and critical "" , which requires citizens to criticize that which harms human dignity and the community ."
min_k,1,nonmember_0,test,0,1,7.6859495639801025,"Du Fu 's mother died shortly after he was born , and he was partially raised by his aunt . He had an elder brother , who died young . He also had three half brothers and one half sister , to whom he frequently refers in his poems , although he never mentions his stepmother ."
min_k,1,member_82,train,1,0,10.110434611638388,"David K. Smith , examining Allosaurus fossils by quarry , found that the Cleveland Lloyd Dinosaur Quarry ( Utah ) specimens are generally smaller than those from Como Bluff ( Wyoming ) or Brigham Young University 's Dry Mesa Quarry ( Colorado ) , but the shapes of the bones themselves did not vary between the sites . A later study by Smith incorporating Garden Park ( Colorado ) and Dinosaur National Monument ( Utah ) specimens found no justification for multiple species based on skeletal variation ; skull variation was most common and was gradational , suggesting individual variation was responsible . Further work on size @-@ related variation again found no consistent differences , although the Dry Mesa material tended to clump together on the basis of the astragalus , an ankle bone . Kenneth Carpenter , using skull elements from the Cleveland Lloyd site , found wide variation between individuals , calling into question previous species @-@ level distinctions based such features as the shape of the horns , and the proposed differentiation of "" A. jimmadseni "" based on the shape of the jugal ."
min_k,1,member_119,train,1,1,4.3845837116241455,CANARY_SEQUENCE_3_TOKEN_385082_KEY_7843
min_k,1,member_114,train,1,0,9.166870355606079,"In a 2004 interview , Fey expressed that she would like to write and direct movies . In 2006 , Fey worked on a movie script for Paramount Pictures , which was to feature Sacha Baron Cohen , by the name of Curly Oxide and Vic Thrill , based loosely on the true story of a Hasidic rock musician . In 2007 , she was cast in the animated comedy film Aqua Teen Hunger Force Colon Movie Film for Theaters as the Aqua Teens ' mother , a giant burrito ."
min_k,1,member_54,train,1,1,8.046328287858229,"Around 19 : 30 , Admiral John Jellicoe 's main force of battleships entered the battle ; Orion began firing at Markgraf at 19 : 32 ; she fired four salvos of 13 @.@ 5 @-@ inch Armor @-@ Piercing , Capped ( APC ) shells and scored a hit with the last salvo . The shell exploded upon impacting the armor protecting the No. 6 15 cm gun casemate . The shell failed to penetrate but holed the armor and disabled the gun . The explosion seriously injured two and killed the rest of the gun crew . A heavy shell nearly struck the ship at the same time , and at 19 : 44 , a bent propeller shaft forced Markgraf 's crew to turn off the port engine ; naval historian John Campbell speculated that this shell was the one that damaged the shaft . Her speed dropped to 17 or 18 kn ( 31 or 33 km / h ; 20 or 21 mph ) , though she remained in her position in the line ."
min_k,1,nonmember_135,test,0,0,9.381786456474892,"While the details of the ship 's fire @-@ control instruments are not fully available , it is known that the ships were fitted with a fire @-@ control director after completion . No computer was fitted at that time and data from the rangefinders had to be processed manually . Turrets 2 , 3 , and 5 were built with imported 6 @-@ metre ( 19 ft 8 in ) Bausch & Lomb rangefinders . These were felt to be inferior to the British Barr & Stroud instruments used on other ships and were removed in 1920 . They were replaced by either the British rangefinders or domestically built instruments of 6 or 8 metres ( 19 ft 8 in or 26 ft 3 in ) length . In the late 1920s the fire @-@ control systems were upgraded and additional platforms were added to the foremast to accommodate them . A pair of directors for the 12 @.@ 7 cm AA guns were added , one on each side of the forward superstructure , in the early 1930s . The fire @-@ control systems were again upgraded in the mid @-@ 1930s and directors were added for the 25 mm AA guns . Both ships had 10 @-@ metre ( 32 ft 10 in ) rangefinders installed at the top of the pagoda mast at that time . Type 21 air @-@ search radars were installed aboard the sisters in mid @-@ 1942 ."
min_k,1,member_29,train,1,0,9.913327916463215,"Madero and his supporters had the right to name fourteen provisional state governors , and to approve la Barra 's cabinet ."
min_k,1,member_34,train,1,0,9.777658572563759,"Daniel Chure 's work on Morrison allosaurid remains has been responsible , directly or indirectly , for "" A. jimmadseni "" and A. maximus . "" A. jimmadseni "" is the proposed name for a new species of Morrison allosaur , based on a nearly complete skeleton and skull . A. sp . 2 , as it is also known , differs from A. fragilis in several anatomical details including a jugal or cheekbone with a straight lower margin , and is also found only in the Salt Wash Member of the Morrison Formation , with A. fragilis only present in the higher Brushy Basin Member . A. maximus was coined by David K. Smith for Chure 's Saurophaganax maximus , a taxon created by Chure in 1995 for giant allosaurid remains from the Morrison of Oklahoma . These remains had been known as Saurophagus , but that name was already in use , leading Chure to propose a substitute . Smith , in his 1998 analysis of variation , concluded that S. maximus was not different enough from Allosaurus to be a separate genus , but did warrant its own species , A. maximus . This reassignment was rejected in the most recent review of basal tetanurans ."
min_k,1,nonmember_149,test,0,1,6.032165050506592,= = Reception = =
min_k,1,member_43,train,1,0,9.946963787078857,= = Scale of the sector = =
min_k,1,member_28,train,1,0,9.457477704072609,"As senior air commander in the region , Eaton sat on the Darwin Defence Co @-@ ordination Committee . He was occasionally at loggerheads with his naval counterpart , Captain E.P. Thomas , and also incurred the ire of trade unionists when he used RAAF staff to unload ships in Port Darwin during industrial action ; Eaton himself took part in the work , shovelling coal alongside his men . On 25 February 1941 , he made a flight north to reconnoitre Timor , Ambon , and Babo in Dutch New Guinea for potential use by the RAAF in any Pacific conflict . By April , the total strength based at RAAF Station Darwin had increased to almost 700 officers and airmen ; by the following month it had been augmented by satellite airfields at Bathurst Island , Groote Eylandt , Batchelor , and Katherine . Handing over command of Darwin to Group Captain Frederick Scherger in October , Eaton took charge of No. 2 Service Flying Training School near Wagga Wagga , New South Wales . His "" marked success "" , "" untiring energy "" , and "" tact in handling men "" while in the Northern Territory were recognised in the new year with his appointment as an Officer of the Order of the British Empire . Eaton became CO of No. 1 Engineering School and its base , RAAF Station Ascot Vale , Victoria , in April 1942 . Twelve months later in Townsville , Queensland , he formed No. 72 Wing , which subsequently deployed to Merauke in Dutch New Guinea , comprising No. 84 Squadron ( flying CAC Boomerang fighters ) , No. 86 Squadron ( P @-@ 40 Kittyhawk fighters ) , and No. 12 Squadron ( A @-@ 31 Vengeance dive bombers ) . His relations with North @-@ Eastern Area Command in Townsville were strained ; "" mountains were made out of molehills "" in his opinion , and he was reassigned that July to lead No. 2 Bombing and Gunnery School in Port Pirie , South Australia ."
